สถาบัน,วิทยาเขต,รหัสหลักสูตร,คณะ/สำนักวิชา,ชื่อหลักสูตร,รายละเอียด,สาขาวิชา/วิชาเอก,รหัสรับร่วม,รับ,สมัคร,ผ่าน,คะแนนต่ำสุด,คะแนนสูงสุด
มหาวิทยาลัยสงขลานครินทร์,ตรัง,10100534903101A,คณะพาณิชยศาสตร์และการจัดการ,รป.บ. การจัดการรัฐกิจ,โครงการการคัดเลือกบุคคลเข้าศึกษาระดับปริญญาตรี รอบที่ 3 Admission ,,0,50,50,28,26.6660,53.6110
มหาวิทยาลัยสงขลานครินทร์,ตรัง,10100535400501A,คณะสถาปัตยกรรมศาสตร์,สถ.บ. สถาปัตยกรรม,โครงการการคัดเลือกบุคคลเข้าศึกษาระดับปริญญาตรี รอบที่ 3 Admission,,0,20,96,20,52.2635,70.2360
มหาวิทยาลัยแม่โจ้,วิทยาเขตเชียงใหม่,10130101500203A,คณะผลิตกรรมการเกษตร,การส่งเสริมและสื่อสารเกษตร,Admission,,3105,80,56,14,13.4583,63.8332
มหาวิทยาลัยแม่โจ้,วิทยาเขตเชียงใหม่,10130101500205A,คณะผลิตกรรมการเกษตร,เกษตรศาสตร์ (พืชไร่ อารักขาพืช ปฐพีศาสตร์ เกษตรเคมี วิทยาการสมุนไพร ทรัพยากรป่าไม้และการจัดการ เกษตรอินทรีย์),Admission,,3108,200,169,39,10.6665,70.1496
มหาวิทยาลัยแม่โจ้,วิทยาเขตเชียงใหม่,10130101500801A,คณะผลิตกรรมการเกษตร,พืชสวน,Admission,,3107,200,87,28,9.7083,68.2081
มหาวิทยาลัยแม่โจ้,วิทยาเขตเชียงใหม่,10130103211002A,คณะวิศวกรรมและอุตสาหกรรมเกษตร,วิทยาศาสตร์และเทคโนโลยีการอาหาร,Admission,,3302,50,160,45,40.0000,75.4748
มหาวิทยาลัยแม่โจ้,วิทยาเขตเชียงใหม่,10130103212201A,คณะวิศวกรรมและอุตสาหกรรมเกษตร,เทคโนโลยีหลังการเก็บเกี่ยว,Admission,,3303,100,36,7,32.3750,70.8998
มหาวิทยาลัยแม่โจ้,วิทยาเขตเชียงใหม่,10130103213601A,คณะวิศวกรรมและอุตสาหกรรมเกษตร,อุตสาหกรรมยางและพอลิเมอร์ชีวภาพ,Admission,,3305,100,31,6,43.3414,62.7333
มหาวิทยาลัยแม่โจ้,วิทยาเขตเชียงใหม่,10130103300401A,คณะวิศวกรรมและอุตสาหกรรมเกษตร,วิศวกรรมเกษตร,Admission,,3301,50,65,9,53.6998,76.4664
มหาวิทยาลัยแม่โจ้,วิทยาเขตเชียงใหม่,10130103303301A,คณะวิศวกรรมและอุตสาหกรรมเกษตร,วิศวกรรมอาหาร,Admission,,3304,50,63,16,43.0000,72.9250
มหาวิทยาลัยแม่โจ้,วิทยาเขตเชียงใหม่,10130104210301A,คณะวิทยาศาสตร์,คณิตศาสตร์,Admission,,3404,100,62,18,35.2500,77.3914
มหาวิทยาลัยแม่โจ้,วิทยาเขตเชียงใหม่,10130104210401A,คณะวิทยาศาสตร์,นวัตกรรมเคมีอุตสาหกรรม,Admission,,3407,100,60,19,46.1250,72.0915
มหาวิทยาลัยแม่โจ้,วิทยาเขตเชียงใหม่,10130104210402A,คณะวิทยาศาสตร์,เคมี,Admission,,3403,100,62,17,45.4500,71.4999
มหาวิทยาลัยแม่โจ้,วิทยาเขตเชียงใหม่,10130104211201A,คณะวิทยาศาสตร์,เทคโนโลยีชีวภาพ,Admission,,3402,100,65,21,27.8750,65.8716
