สถาบัน,วิทยาเขต,รหัสหลักสูตร,รหัสสาขา,รหัสโครงการ,คณะ,หลักสูตร,รายละเอียด,สาขา/วิชาเอก,รหัสรับร่วม,รับ,สมัคร,ผ่าน,คะแนนสูงสุด,คะแนนต่ำสุด,ผ่าน DS,คะแนนสูงสุด DS,คะแนนต่ำสุด DS
มหาวิทยาลัยเทคโนโลยีราชมงคลพระนคร,พระนครเหนือ,31940504300501A,0,0,คณะวิศวกรรมศาสตร์,วศ.บ. วิศวกรรมคอมพิวเตอร์,,,,10,237,10,69.1703,58.9246,10,69.1703,58.3535
มหาวิทยาลัยเทคโนโลยีราชมงคลพระนคร,พระนครเหนือ,31940504300701A,0,0,คณะวิศวกรรมศาสตร์,วศ.บ. วิศวกรรมเครื่องกล,,,,30,414,30,66.3434,53.5252,30,66.3434,53.0154
มหาวิทยาลัยเทคโนโลยีราชมงคลพระนคร,พระนครเหนือ,31940504301601A,0,0,คณะวิศวกรรมศาสตร์,วศ.บ. วิศวกรรมไฟฟ้า,,,,40,382,40,65.9631,55.8611,40,65.9631,54.4591
มหาวิทยาลัยเทคโนโลยีราชมงคลพระนคร,พระนครเหนือ,31940504301801A,0,0,คณะวิศวกรรมศาสตร์,วศ.บ. วิศวกรรมไฟฟ้าสื่อสารและระบบอัจฉริยะ,,,,15,114,15,59.7741,49.5255,15,59.7741,47.5286
มหาวิทยาลัยเทคโนโลยีราชมงคลพระนคร,พระนครเหนือ,31940504301901A,0,0,คณะวิศวกรรมศาสตร์,วศ.บ. วิศวกรรมเมคคาทรอนิกส์,,,,15,191,15,58.9645,50.9182,15,58.9645,50.6607
มหาวิทยาลัยเทคโนโลยีราชมงคลพระนคร,พระนครเหนือ,31940504303501A,0,0,คณะวิศวกรรมศาสตร์,วศ.บ. วิศวกรรมอุตสาหการ,,,,15,269,15,64.2293,53.6893,15,64.2293,53.6893
มหาวิทยาลัยเทคโนโลยีราชมงคลพระนคร,พระนครเหนือ,31940504800101A,0,0,คณะวิศวกรรมศาสตร์,ศล.บ. อัญมณีรังสรรค์,,,,15,49,12,71.5992,48.8948,11,71.5992,48.8948
มหาวิทยาลัยเทคโนโลยีราชมงคลพระนคร,พณิชยการพระนคร,31940701620101A,0,0,คณะศิลปศาสตร์,ศศ.บ. การท่องเที่ยวและการบริการ,,,,20,149,20,93.2500,63.5000,20,93.2500,61.7500
มหาวิทยาลัยเทคโนโลยีราชมงคลพระนคร,พณิชยการพระนคร,31940701620102A,0,0,คณะศิลปศาสตร์,ศศ.บ. การจัดการโรงแรมและธุรกิจบริการ,,,,20,91,15,90.0000,54.5000,13,90.0000,54.5000
มหาวิทยาลัยเทคโนโลยีราชมงคลพระนคร,พณิชยการพระนคร,31940701702001A,0,0,คณะศิลปศาสตร์,ศศ.บ. ภาษาอังกฤษเพื่อการสื่อสารสากล,,,,20,129,20,100.0000,84.2500,20,100.0000,78.2500
มหาวิทยาลัยเทคโนโลยีราชมงคลพระนคร,พณิชยการพระนคร,31940701702002A,0,0,คณะศิลปศาสตร์,ศศ.บ. ภาษาไทยประยุกต์เพื่ออาชีพและนวัตกรรมการสื่อสาร,,,,20,36,12,94.0000,56.7500,9,88.0000,57.5000
มหาวิทยาลัยเทคโนโลยีราชมงคลพระนคร,พณิชยการพระนคร,31940703610101A,0,0,คณะบริหารธุรกิจ,บธ.บ. นวัตกรรมทางการเงินและการลงทุน - กลุ่มวิชานวัตกรรมทางการเงินและการลงทุน,,,,30,171,30,90.0000,69.0000,30,90.0000,63.0000
มหาวิทยาลัยเทคโนโลยีราชมงคลพระนคร,พณิชยการพระนคร,31940703610201A,0,0,คณะบริหารธุรกิจ,บธ.บ. การจัดการ,,,,20,181,20,96.5000,76.0000,20,96.5000,71.7500
มหาวิทยาลัยเทคโนโลยีราชมงคลพระนคร,พณิชยการพระนคร,31940703610301A,0,0,คณะบริหารธุรกิจ,บธ.บ. การเป็นผู้ประกอบการ,,,,30,91,24,92.7500,0.0000,18,92.7500,0.0000
มหาวิทยาลัยเทคโนโลยีราชมงคลพระนคร,พณิชยการพระนคร,31940703610501A,0,0,คณะบริหารธุรกิจ,บช.บ. การบัญชี,,,,60,308,63,98.7500,86.2500,60,98.7500,84.5000
มหาวิทยาลัยเทคโนโลยีราชมงคลพระนคร,พณิชยการพระนคร,31940703610601A,0,0,คณะบริหารธุรกิจ,บธ.บ. การตลาด,,,,55,253,55,97.5000,69.2500,55,97.5000,0.0000
มหาวิทยาลัยเทคโนโลยีราชมงคลพระนคร,พณิชยการพระนคร,31940703610801A,0,0,คณะบริหารธุรกิจ,บธ.บ. นวัตกรรมธุรกิจบริการยั่งยืน,,,,30,44,11,75.7500,53.5000,6,75.7500,53.5000
มหาวิทยาลัยเทคโนโลยีราชมงคลพระนคร,พณิชยการพระนคร,31940703610801E,0,0,คณะบริหารธุรกิจ,บธ.บ.การจัดการธุรกิจระหว่างประเทศ,,,,10,24,3,72.7500,0.0000,3,72.7500,0.0000
มหาวิทยาลัยเทคโนโลยีราชมงคลพระนคร,พณิชยการพระนคร,31940703610901A,0,0,คณะบริหารธุรกิจ,บธ.บ. ระบบสารสนเทศและนวัตกรรมดิจิทัล,,,,30,92,24,89.0000,0.0000,16,89.0000,52.2500
มหาวิทยาลัยเทคโนโลยีราชมงคลพระนคร,พณิชยการพระนคร,31940703611001A,0,0,คณะบริหารธุรกิจ,บธ.บ. การจัดการโลจิสติกส์และโซ่อุปทาน,,,,20,249,20,94.0000,87.7500,21,94.0000,86.7500
มหาวิทยาลัยเทคโนโลยีราชมงคลพระนคร,พณิชยการพระนคร,31940703611101A,0,0,คณะบริหารธุรกิจ,บธ.บ. นวัตกรรมทางการเงินและการลงทุน - กลุ่มวิชาเศรษฐศาสตร์ดิจิทัล,,,,30,96,26,87.0000,0.0000,17,87.0000,0.0000
มหาวิทยาลัยเทคโนโลยีราชมงคลพระนคร,พณิชยการพระนคร,31940706211801A,0,0,คณะอุตสาหกรรมสิ่งทอและออกแบบแฟชั่น,ทล.บ. นวัตกรรมและเทคโนโลยีสิ่งทอ,,,,15,2,0,0.0000,0.0000,0,0.0000,0.0000
มหาวิทยาลัยเทคโนโลยีราชมงคลพระนคร,พณิชยการพระนคร,31940706212101A,0,0,คณะอุตสาหกรรมสิ่งทอและออกแบบแฟชั่น,ทล.บ. เทคโนโลยีเสื้อผ้าและการจัดการธุรกิจแฟชั่น,,,,10,23,3,55.5000,0.0000,2,50.0000,0.0000
มหาวิทยาลัยเทคโนโลยีราชมงคลพระนคร,พณิชยการพระนคร,31940706800101A,0,0,คณะอุตสาหกรรมสิ่งทอและออกแบบแฟชั่น,ทล.บ. ออกแบบแฟชั่นและสิ่งทอ - ออกแบบแฟชั่น,,,,20,27,3,96.0000,0.0000,3,96.0000,0.0000
มหาวิทยาลัยเทคโนโลยีราชมงคลพระนคร,พณิชยการพระนคร,31940706800102A,0,0,คณะอุตสาหกรรมสิ่งทอและออกแบบแฟชั่น,ทล.บ. ออกแบบแฟชั่นและสิ่งทอ - ออกแบบผลิตภัณฑ์สิ่งทอ,,,,10,15,3,69.0000,52.5000,3,69.0000,52.5000
มหาวิทยาลัยเทคโนโลยีราชมงคลพระนคร,โชติเวช,31941207211001A,0,0,คณะเทคโนโลยีคหกรรมศาสตร์,วท.บ. เทคโนโลยีอาหาร,,,,10,44,2,85.2500,74.0000,1,85.2500,85.2500
มหาวิทยาลัยเทคโนโลยีราชมงคลพระนคร,โชติเวช,31941207500301A,0,0,คณะเทคโนโลยีคหกรรมศาสตร์,คศ.บ. อาหารและโภชนาการ,,,,10,47,9,91.0000,73.0000,6,89.0000,73.0000
มหาวิทยาลัยเทคโนโลยีราชมงคลพระนคร,โชติเวช,31941207500302A,0,0,คณะเทคโนโลยีคหกรรมศาสตร์,คศ.บ. อุตสาหกรรมการบริการอาหาร,,,,10,25,3,97.2500,68.2500,3,97.2500,68.2500
มหาวิทยาลัยเทคโนโลยีราชมงคลพระนคร,โชติเวช,31941207500304A,0,0,คณะเทคโนโลยีคหกรรมศาสตร์,คศ.บ. คหกรรมศาสตร์,,,,10,16,3,93.7500,65.2500,3,93.7500,65.2500
มหาวิทยาลัยเทคโนโลยีราชมงคลพระนคร,โชติเวช,31941207703601A,0,0,คณะเทคโนโลยีคหกรรมศาสตร์,ศษ.บ. คหกรรมศาสตรศึกษา,,,,6,12,0,0.0000,0.0000,0,0.0000,0.0000
มหาวิทยาลัยเทคโนโลยีราชมงคลพระนคร,โชติเวช,31941207800101A,0,0,คณะเทคโนโลยีคหกรรมศาสตร์,คศ.บ. ออกแบบแฟชั่นและการจัดการสินค้า,,,,10,12,2,76.0000,64.2500,1,76.0000,76.0000
มหาวิทยาลัยเทคโนโลยีราชมงคลพระนคร,โชติเวช,31941209400201A,0,0,คณะสถาปัตยกรรมศาสตร์และการออกแบบ,ทล.บ. การออกแบบผลิตภัณฑ์อุตสาหกรรม,,,,25,55,12,92.5000,55.5000,10,92.5000,55.5000
มหาวิทยาลัยเทคโนโลยีราชมงคลพระนคร,โชติเวช,31941209400202A,0,0,คณะสถาปัตยกรรมศาสตร์และการออกแบบ,ทล.บ. การออกแบบบรรจุภัณฑ์และเทคโนโลยีการพิมพ์,,,,15,20,0,0.0000,0.0000,0,0.0000,0.0000
มหาวิทยาลัยเทคโนโลยีราชมงคลพระนคร,โชติเวช,31941209400501A,0,0,คณะสถาปัตยกรรมศาสตร์และการออกแบบ,สถ.บ. สถาปัตยกรรม,,,,25,78,25,94.5000,74.0000,25,94.5000,67.5000
มหาวิทยาลัยเทคโนโลยีราชมงคลพระนคร,โชติเวช,31941209800101A,0,0,คณะสถาปัตยกรรมศาสตร์และการออกแบบ,ศล.บ.การออกแบบภายใน,,,,25,80,25,93.2500,70.0000,22,93.2500,65.7500
มหาวิทยาลัยเทคโนโลยีราชมงคลรัตนโกสินทร์,ศาลายา,31950101300501A,0,0,คณะวิศวกรรมศาสตร์,วศ.บ.  วิศวกรรมคอมพิวเตอร์ 4 ปี,,,,5,39,5,47.3125,38.3125,5,47.3125,37.2500
มหาวิทยาลัยเทคโนโลยีราชมงคลรัตนโกสินทร์,ศาลายา,31950101300701A,0,0,คณะวิศวกรรมศาสตร์,วศ.บ.  วิศวกรรมเครื่องกล 4 ปี,,,,5,24,5,29.5527,24.7943,5,29.5527,24.1221
มหาวิทยาลัยเทคโนโลยีราชมงคลรัตนโกสินทร์,ศาลายา,31950101301601A,0,0,คณะวิศวกรรมศาสตร์,วศ.บ.  วิศวกรรมไฟฟ้า 4 ปี,,,,20,35,15,44.9433,13.9000,10,44.9433,14.5000
มหาวิทยาลัยเทคโนโลยีราชมงคลรัตนโกสินทร์,ศาลายา,31950101301801A,0,0,คณะวิศวกรรมศาสตร์,วศ.บ.  วิศวกรรมไฟฟ้าสื่อสารและอิเล็กทรอนิกส์อัจฉริยะ 4 ปี,,,,5,8,0,0.0000,0.0000,0,0.0000,0.0000
มหาวิทยาลัยเทคโนโลยีราชมงคลรัตนโกสินทร์,ศาลายา,31950101301901A,0,0,คณะวิศวกรรมศาสตร์,วศ.บ.  วิศวกรรมเมคคาทรอนิกส์และหุ่นยนต์ 4 ปี,,,,5,24,4,95.5000,70.2500,2,95.5000,85.0000
มหาวิทยาลัยเทคโนโลยีราชมงคลรัตนโกสินทร์,ศาลายา,31950101302101A,0,0,คณะวิศวกรรมศาสตร์,วศ.บ.  วิศวกรรมโยธา 4 ปี,,,,5,35,5,32.9628,24.8870,5,32.9628,24.8870
มหาวิทยาลัยเทคโนโลยีราชมงคลรัตนโกสินทร์,ศาลายา,31950101302301A,0,0,คณะวิศวกรรมศาสตร์,วศ.บ.  วิศวกรรมการวัดคุมและระบบอัตโนมัติ 4 ปี,,,,10,19,4,86.2500,65.2500,3,69.0000,65.2500
มหาวิทยาลัยเทคโนโลยีราชมงคลรัตนโกสินทร์,ศาลายา,31950101302301A,A,0,คณะวิศวกรรมศาสตร์,วศ.บ.  วิศวกรรมการวัดคุมและระบบอัตโนมัติ - วิศวกรรมการวัดคุม 4 ปี,,วิศวกรรมการวัดคุม,,5,7,1,86.0000,86.0000,1,86.0000,86.0000
มหาวิทยาลัยเทคโนโลยีราชมงคลรัตนโกสินทร์,ศาลายา,31950101302301A,B,0,คณะวิศวกรรมศาสตร์,วศ.บ.  วิศวกรรมการวัดคุมและระบบอัตโนมัติ - วิศวกรรมระบบอัตโนมัติ 4 ปี,,วิศวกรรมระบบอัตโนมัติ,,5,14,2,86.2500,76.5000,2,86.2500,76.5000
มหาวิทยาลัยเทคโนโลยีราชมงคลรัตนโกสินทร์,ศาลายา,31950101302401A,0,0,คณะวิศวกรรมศาสตร์,วศ.บ.  วิศวกรรมโลจิสติกส์  4 ปี,,,,15,19,9,28.7932,9.4154,8,28.7932,9.4154
มหาวิทยาลัยเทคโนโลยีราชมงคลรัตนโกสินทร์,ศาลายา,31950101302501A,0,0,คณะวิศวกรรมศาสตร์,วศ.บ.  วิศวกรรมวัสดุ-ปิโตรเคมีภัณฑ์และพอลิเมอร์ 4 ปี,,,,5,30,5,84.6944,79.6276,5,84.6944,77.8362
มหาวิทยาลัยเทคโนโลยีราชมงคลรัตนโกสินทร์,ศาลายา,31950101303501A,0,0,คณะวิศวกรรมศาสตร์,วศ.บ.  วิศวกรรมอุตสาหการ 4 ปี,,,,5,12,3,31.2599,5.4500,3,31.2599,5.4500
มหาวิทยาลัยเทคโนโลยีราชมงคลรัตนโกสินทร์,ศาลายา,31950101303701A,0,0,คณะวิศวกรรมศาสตร์,วศ.บ.  วิศวกรรมปัญญาประดิษฐ์ 4 ปี,,,,5,20,5,76.0554,63.6741,5,76.0554,63.6741
มหาวิทยาลัยเทคโนโลยีราชมงคลรัตนโกสินทร์,ศาลายา,31950102211701A,0,0,คณะสถาปัตยกรรมศาสตร์และการออกแบบ,ทล.บ. การจัดการงานก่อสร้างและนวัตกรรมอาคาร  4 ปี,,,,15,32,10,85.2500,50.0000,8,85.2500,63.5000
มหาวิทยาลัยเทคโนโลยีราชมงคลรัตนโกสินทร์,ศาลายา,31950102211701A,A,0,คณะสถาปัตยกรรมศาสตร์และการออกแบบ,ทล.บ. การจัดการงานก่อสร้างและนวัตกรรมอาคาร-การจัดการงานก่อสร้าง 4 ปี,,การจัดการงานก่อสร้าง,,10,38,8,90.0000,54.0000,6,90.0000,54.0000
มหาวิทยาลัยเทคโนโลยีราชมงคลรัตนโกสินทร์,ศาลายา,31950102211701A,B,0,คณะสถาปัตยกรรมศาสตร์และการออกแบบ,ทล.บ. การจัดการงานก่อสร้างและนวัตกรรมอาคาร-การจัดการนวัตกรรมอาคาร 4 ปี,,การจัดการนวัตกรรมอาคาร,,5,21,5,82.7500,71.5000,4,82.7500,71.5000
มหาวิทยาลัยเทคโนโลยีราชมงคลรัตนโกสินทร์,ศาลายา,31950102400101A,0,0,คณะสถาปัตยกรรมศาสตร์และการออกแบบ,ทล.บ. การออกแบบสื่อดิจิทัล-นิเทศศิลป์ 4 ปี,,,,5,111,5,56.5304,46.7342,5,56.5304,46.1847
มหาวิทยาลัยเทคโนโลยีราชมงคลรัตนโกสินทร์,ศาลายา,31950102400201A,0,0,คณะสถาปัตยกรรมศาสตร์และการออกแบบ,ทล.บ. ออกแบบผลิตภัณฑ์และนวัตกรรม 4 ปี,,,,10,25,5,54.0274,20.7000,5,54.0274,20.7000
มหาวิทยาลัยเทคโนโลยีราชมงคลรัตนโกสินทร์,ศาลายา,31950102400401A,0,0,คณะสถาปัตยกรรมศาสตร์และการออกแบบ,สถ.บ. สถาปัตยกรรมผังเมือง,,,,5,20,5,76.5000,54.7500,1,59.0000,59.0000
มหาวิทยาลัยเทคโนโลยีราชมงคลรัตนโกสินทร์,ศาลายา,31950102400501A,0,0,คณะสถาปัตยกรรมศาสตร์และการออกแบบ,สถ.บ. เทคโนโลยีสถาปัตยกรรม 5 ปี,,,,10,59,10,94.5000,75.5000,10,86.2500,67.5000
มหาวิทยาลัยเทคโนโลยีราชมงคลรัตนโกสินทร์,ศาลายา,31950102400701A,0,0,คณะสถาปัตยกรรมศาสตร์และการออกแบบ,สถ.บ. สถาปัตยกรรมภายใน 5 ปี,,,,10,21,8,57.5686,29.8806,7,57.5686,29.8806
มหาวิทยาลัยเทคโนโลยีราชมงคลรัตนโกสินทร์,ศาลายา,31950102900801A,0,0,คณะสถาปัตยกรรมศาสตร์และการออกแบบ,ทล.บ. การออกแบบสื่อดิจิทัล-เกมและแอนิเมชั่น 4 ปี,,,,5,26,5,66.0604,56.0824,5,66.0604,56.0824
มหาวิทยาลัยเทคโนโลยีราชมงคลรัตนโกสินทร์,ศาลายา,31950102901101A,0,0,คณะสถาปัตยกรรมศาสตร์และการออกแบบ,ทล.บ. การออกแบบสื่อดิจิทัล-ภาพยนตร์และภาพเคลื่อนไหว 4 ปี,,,,5,48,5,56.8658,49.3074,5,56.8658,43.4010
มหาวิทยาลัยเทคโนโลยีราชมงคลรัตนโกสินทร์,ศาลายา,31950105610201A,0,0,คณะบริหารธุรกิจ,บธ.บ. นวัตกรรมการจัดการ-การจัดการอุตสาหกรรม 4 ปี,,,,10,14,2,34.5679,25.6735,1,34.5679,34.5679
มหาวิทยาลัยเทคโนโลยีราชมงคลรัตนโกสินทร์,ศาลายา,31950105610501A,0,0,คณะบริหารธุรกิจ,บช.บ. การบัญชี 4 ปี,,,,10,20,10,48.3804,13.9841,10,48.3804,10.2897
มหาวิทยาลัยเทคโนโลยีราชมงคลรัตนโกสินทร์,ศาลายา,31950105610601A,0,0,คณะบริหารธุรกิจ,บธ.บ. การตลาดดิจิทัล 4 ปี,,,,20,27,7,32.8973,0.0000,6,32.8973,0.0000
มหาวิทยาลัยเทคโนโลยีราชมงคลรัตนโกสินทร์,ศาลายา,31950105610801D,0,0,คณะบริหารธุรกิจ,บธ.บ. การบริหารธุรกิจระหว่างประเทศ 4 ปี (หลักสูตรภาษาอังกฤษ),,,,8,35,8,95.5000,67.2500,7,95.5000,66.5000
มหาวิทยาลัยเทคโนโลยีราชมงคลรัตนโกสินทร์,ศาลายา,31950105610901A,0,0,คณะบริหารธุรกิจ,บธ.บ. เทคโนโลยีทางธุรกิจดิจิทัล 4 ปี,,,,15,19,8,60.1727,28.4625,6,60.1727,36.4276
มหาวิทยาลัยเทคโนโลยีราชมงคลรัตนโกสินทร์,ศาลายา,31950105610901A,A,0,คณะบริหารธุรกิจ,บธ.บ. เทคโนโลยีทางธุรกิจดิจิทัล-การจัดการธุรกิจดิจิทัล 4 ปี,,การจัดการธุรกิจดิจิทัล,,5,33,5,88.0000,66.0000,4,88.0000,59.0000
มหาวิทยาลัยเทคโนโลยีราชมงคลรัตนโกสินทร์,ศาลายา,31950105610901A,B,0,คณะบริหารธุรกิจ,บธ.บ. เทคโนโลยีทางธุรกิจดิจิทัล-เทคโนโลยีดิจิทัลมีเดียทางธุรกิจ 4 ปี,,เทคโนโลยีดิจิทัลมีเดียทางธุรกิจ,,5,18,1,36.0750,36.0750,1,36.0750,36.0750
มหาวิทยาลัยเทคโนโลยีราชมงคลรัตนโกสินทร์,ศาลายา,31950105610901A,C,0,คณะบริหารธุรกิจ,บธ.บ. เทคโนโลยีทางธุรกิจดิจิทัล-การพัฒนาซอฟต์แวร์เพื่อธุรกิจ 4 ปี,,การพัฒนาซอฟต์แวร์เพื่อธุรกิจ,,5,26,5,95.5000,78.2500,5,95.5000,78.2500
มหาวิทยาลัยเทคโนโลยีราชมงคลรัตนโกสินทร์,ศาลายา,31950105611001A,0,0,คณะบริหารธุรกิจ,บธ.บ. นวัตกรรมการจัดการ-การจัดการโลจิสติกส์และโซ่อุปทาน 4 ปี,,,,30,29,11,40.6857,0.0000,9,40.6857,0.0000
มหาวิทยาลัยเทคโนโลยีราชมงคลรัตนโกสินทร์,ศาลายา,31950106901801A,0,0,คณะศิลปศาสตร์,ศศ.บ. ภาษาจีน 4 ปี,,,,60,76,31,96.7500,59.5000,24,95.2500,59.5000
มหาวิทยาลัยเทคโนโลยีราชมงคลรัตนโกสินทร์,ศาลายา,31950110111101A,0,0,คณะวิทยาศาสตร์และเทคโนโลยี,วท.บ. เทคโนโลยีสุขภาพและความงาม 4 ปี,,,,30,160,30,98.2500,78.2500,30,95.5000,73.5000
มหาวิทยาลัยเทคโนโลยีราชมงคลรัตนโกสินทร์,ศาลายา,31950110111801A,0,0,คณะวิทยาศาสตร์และเทคโนโลยี,วท.บ. นวัตกรรมโภชนาการเพื่อการชะลอวัย 4 ปี,,,,30,17,5,93.0000,67.5000,5,93.0000,67.5000
มหาวิทยาลัยเทคโนโลยีราชมงคลรัตนโกสินทร์,ศาลายา,31950110112001A,0,0,คณะวิทยาศาสตร์และเทคโนโลยี,วท.บ. เทคโนโลยีการกีฬาและการออกกำลังกาย 4 ปี,,,,30,169,30,93.7500,79.5000,30,93.7500,73.5000
มหาวิทยาลัยเทคโนโลยีราชมงคลรัตนโกสินทร์,ศาลายา,31950110211001A,0,0,คณะวิทยาศาสตร์และเทคโนโลยี,วท.บ. วิทยาการแปรรูปและการประกอบอาหาร 4 ปี,,,,30,56,8,94.0000,56.0000,7,94.0000,56.0000
มหาวิทยาลัยเทคโนโลยีราชมงคลรัตนโกสินทร์,ศาลายา,31950110213101A,0,0,คณะวิทยาศาสตร์และเทคโนโลยี,วท.บ. เทคโนโลยีและการจัดการสิ่งแวดล้อม 4 ปี,,,,30,35,8,92.5000,52.0000,7,92.5000,75.7500
มหาวิทยาลัยเทคโนโลยีราชมงคลรัตนโกสินทร์,ศาลายา,31950110213701A,0,0,คณะวิทยาศาสตร์และเทคโนโลยี,วท.บ. วิทยาการคอมพิวเตอร์และปัญญาประดิษฐ์ประยุกต์ 4 ปี,,,,30,59,19,89.7500,57.7500,16,89.7500,57.7500
มหาวิทยาลัยเทคโนโลยีราชมงคลรัตนโกสินทร์,ศาลายา,31950111220201E,0,0,วิทยาลัยผู้ประกอบการสร้างสรรค์นานาชาติรัตนโกสินทร์(ศาลายา),วท.บ. วิทยาการคอมพิวเตอร์และเทคโนโลยีดิจิทัล 4 ปี,,,,4,0,0,0.0000,0.0000,0,0.0000,0.0000
มหาวิทยาลัยเทคโนโลยีราชมงคลรัตนโกสินทร์,ศาลายา,31950111610801E,0,0,วิทยาลัยผู้ประกอบการสร้างสรรค์นานาชาติรัตนโกสินทร์(ศาลายา),บธ.บ. การเป็นผู้ประกอบการอุตสาหกรรมสร้างสรรค์สากล 4 ปี,,,,5,0,0,0.0000,0.0000,0,0.0000,0.0000
มหาวิทยาลัยเทคโนโลยีราชมงคลรัตนโกสินทร์,ศาลายา,31950111610802E,0,0,วิทยาลัยผู้ประกอบการสร้างสรรค์นานาชาติรัตนโกสินทร์(ศาลายา),กจ.บ. การเป็นผู้ประกอบการธุรกิจการออกแบบสร้างสรรค์ 4 ปี,,,,10,5,0,0.0000,0.0000,0,0.0000,0.0000
มหาวิทยาลัยเทคโนโลยีราชมงคลรัตนโกสินทร์,วังไกลกังวล,31950201302101A,0,0,คณะวิศวกรรมศาสตร์,วศ.บ.  วิศวกรรมโยธา 4 ปี,,,,10,9,3,35.2702,27.7980,3,35.2702,27.7980
มหาวิทยาลัยเทคโนโลยีราชมงคลรัตนโกสินทร์,วังไกลกังวล,31950201302401A,0,0,คณะวิศวกรรมศาสตร์,วศ.บ.  วิศวกรรมโลจิสติกส์และการจัดการ  4 ปี,,,,5,9,4,40.2397,23.1750,1,40.2397,40.2397
มหาวิทยาลัยเทคโนโลยีราชมงคลรัตนโกสินทร์,วังไกลกังวล,31950201303501A,0,0,คณะวิศวกรรมศาสตร์,วศ.บ.  วิศวกรรมอุตสาหการและการผลิต-วิศวกรรมอุตสาหการ 4 ปี,,,,5,4,1,59.5000,59.5000,1,59.5000,59.5000
มหาวิทยาลัยเทคโนโลยีราชมงคลรัตนโกสินทร์,วังไกลกังวล,31950203300501A,0,0,คณะอุตสาหกรรมและเทคโนโลยี,อส.บ. เทคโนโลยีวิศวกรรมคอมพิวเตอร์ 4 ปี,,,,2,15,2,94.5000,82.0000,2,94.5000,82.0000
มหาวิทยาลัยเทคโนโลยีราชมงคลรัตนโกสินทร์,วังไกลกังวล,31950203301601A,0,0,คณะอุตสาหกรรมและเทคโนโลยี,อส.บ. เทคโนโลยีวิศวกรรมไฟฟ้า 4 ปี,,,,4,3,1,17.1470,17.1470,0,0.0000,0.0000
มหาวิทยาลัยเทคโนโลยีราชมงคลรัตนโกสินทร์,วังไกลกังวล,31950203302001A,0,0,คณะอุตสาหกรรมและเทคโนโลยี,อส.บ. เทคโนโลยียานยนต์ไฟฟ้า 4 ปี,,,,2,4,2,84.2500,64.0000,1,84.2500,84.2500
มหาวิทยาลัยเทคโนโลยีราชมงคลรัตนโกสินทร์,วังไกลกังวล,31950203610901A,0,0,คณะอุตสาหกรรมและเทคโนโลยี,ทล.บ. เทคโนโลยีสารสนเทศและนวัตกรรมดิจิทัล 4 ปี,,,,3,5,0,0.0000,0.0000,0,0.0000,0.0000
มหาวิทยาลัยเทคโนโลยีราชมงคลรัตนโกสินทร์,วังไกลกังวล,31950203903801A,0,0,คณะอุตสาหกรรมและเทคโนโลยี,ทล.บ. เทคโนโลยีสื่อสารมวลชนและนวัตกรรมการสื่อสาร 4 ปี,,,,2,3,0,0.0000,0.0000,0,0.0000,0.0000
มหาวิทยาลัยเทคโนโลยีราชมงคลรัตนโกสินทร์,วังไกลกังวล,31950204112501A,0,0,คณะอุตสาหกรรมการโรงแรมและการท่องเที่ยว,ศศ.บ.  นวัตกรรมบริการส่งเสริมสุขภาพองค์รวม 4 ปี,,,,7,1,0,0.0000,0.0000,0,0.0000,0.0000
มหาวิทยาลัยเทคโนโลยีราชมงคลรัตนโกสินทร์,วังไกลกังวล,31950204620101A,0,0,คณะอุตสาหกรรมการโรงแรมและการท่องเที่ยว,ศศ.บ.  การโรงแรม 4 ปี,,,,5,5,1,54.0000,54.0000,1,54.0000,54.0000
มหาวิทยาลัยเทคโนโลยีราชมงคลรัตนโกสินทร์,วังไกลกังวล,31950204620102A,0,0,คณะอุตสาหกรรมการโรงแรมและการท่องเที่ยว,ศศ.บ.  นวัตกรรมการท่องเที่ยวและมัคคุเทศก์ 4 ปี,,,,7,5,1,86.0000,86.0000,1,86.0000,86.0000
มหาวิทยาลัยเทคโนโลยีราชมงคลรัตนโกสินทร์,วังไกลกังวล,31950204900101A,0,0,คณะอุตสาหกรรมการโรงแรมและการท่องเที่ยว,ศศ.บ.  การจัดประชุมนิทรรศการและอีเวนต์ 4 ปี,,,,7,6,2,76.2500,51.7500,1,51.7500,51.7500
มหาวิทยาลัยเทคโนโลยีราชมงคลรัตนโกสินทร์,วังไกลกังวล,31950205610201A,0,0,คณะบริหารธุรกิจ,บธ.บ. นวัตกรรมการจัดการ 4 ปี,,,,20,4,0,0.0000,0.0000,0,0.0000,0.0000
มหาวิทยาลัยเทคโนโลยีราชมงคลรัตนโกสินทร์,วังไกลกังวล,31950205610501A,0,0,คณะบริหารธุรกิจ,บช.บ. การบัญชี 4 ปี,,,,40,14,3,79.7500,66.2500,1,66.2500,66.2500
มหาวิทยาลัยเทคโนโลยีราชมงคลรัตนโกสินทร์,วังไกลกังวล,31950205610801A,0,0,คณะบริหารธุรกิจ,บธ.บ. ภาษาอังกฤษธุรกิจ 4 ปี,,,,20,9,1,69.0000,69.0000,1,69.0000,69.0000
มหาวิทยาลัยเทคโนโลยีราชมงคลรัตนโกสินทร์,วังไกลกังวล,31950205610901A,0,0,คณะบริหารธุรกิจ,บธ.บ. เทคโนโลยีทางธุรกิจดิจิทัล 4 ปี,,,,30,3,1,72.2500,72.2500,1,72.2500,72.2500
