สถาบัน,วิทยาเขต,รหัสหลักสูตร,คณะ,หลักสูตร,รายละเอียด,สาขา/วิชาเอก,รหัสรับร่วม,รับ,สมัคร,ผ่าน ประมวลผลครั้งที่ 1,ผ่าน ประมวลผลครั้งที่ 2,คะแนนสูงสุด ประมวลผลครั้งที่ 1,คะแนนต่ำสุด ประมวลผลครั้งที่ 1,คะแนนสูงสุด ประมวลผลครั้งที่ 2,คะแนนต่ำสุด ประมวลผลครั้งที่ 2
มหาวิทยาลัยราชภัฏบ้านสมเด็จเจ้าพระยา,วิทยาเขตหลัก,21740105212203A,คณะวิศวกรรมศาสตร์และเทคโนโลยีอุตสาหกรรม,หลักสูตรอุตสาหกรรมศาสตรบัณฑิต สาขาวิชาการจัดการวิศวกรรมการผลิตและโลจิสติกส์ (แขนงวิชาการจัดการดิจิทัลโลจิสติกส์),,0,0,30,26,4,3,82.2500,60.7500,82.2500,60.7500
มหาวิทยาลัยราชภัฏบ้านสมเด็จเจ้าพระยา,วิทยาเขตหลัก,21740105301501A,คณะวิศวกรรมศาสตร์และเทคโนโลยีอุตสาหกรรม,หลักสูตรวิศวกรรมศาสตรบัณฑิต สาขาวิชาวิศวกรรมพลังงาน,,0,0,25,23,8,7,82.7500,48.5000,82.7500,48.5000
มหาวิทยาลัยราชภัฏบ้านสมเด็จเจ้าพระยา,วิทยาเขตหลัก,21740105301601A,คณะวิศวกรรมศาสตร์และเทคโนโลยีอุตสาหกรรม,หลักสูตรวิศวกรรมศาสตรบัณฑิต สาขาวิชาวิศวกรรมไฟฟ้าและระบบควบคุมอัตโนมัติ,,0,0,30,74,18,16,93.0000,56.2500,93.0000,56.2500
มหาวิทยาลัยราชภัฏบ้านสมเด็จเจ้าพระยา,วิทยาเขตหลัก,21740105303501A,คณะวิศวกรรมศาสตร์และเทคโนโลยีอุตสาหกรรม,หลักสูตรวิศวกรรมศาสตรบัณฑิต สาขาวิชาวิศวกรรมอุตสาหการและการจัดการโซ่อุปทาน,,0,0,25,16,2,2,82.5000,75.5000,82.5000,75.5000
มหาวิทยาลัยราชภัฏบ้านสมเด็จเจ้าพระยา,วิทยาเขตหลัก,21740105800101A,คณะวิศวกรรมศาสตร์และเทคโนโลยีอุตสาหกรรม,หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาออกแบบและพัฒนาผลิตภัณฑ์,,0,0,30,22,2,2,85.5000,65.2500,85.5000,65.2500
มหาวิทยาลัยราชภัฏจันทรเกษม,วิทยาเขตหลัก,21770101211001A,เกษตรและชีวภาพ,วิทยาศาสตร์และเทคโนโลยีการอาหาร (วท.บ),,0,0,15,43,11,7,50.5550,26.3880,50.5550,39.0270
มหาวิทยาลัยราชภัฏจันทรเกษม,วิทยาเขตหลัก,21770101500201A,เกษตรและชีวภาพ,เกษตรศาสตร์ (วท.บ),,0,0,15,24,7,5,47.5000,31.8050,47.5000,35.6940
มหาวิทยาลัยราชภัฏจันทรเกษม,วิทยาเขตหลัก,21770102700601A,ศึกษาศาสตร์,การศึกษาปฐมวัย (ค.บ. 4 ปี),,0,0,15,192,13,15,80.0000,75.0000,80.0000,74.0000
มหาวิทยาลัยราชภัฏจันทรเกษม,วิทยาเขตหลัก,21770102701501A,ศึกษาศาสตร์,เทคโนโลยีดิจิทัลเพื่อการศึกษา  (ค.บ. 4 ปี),,0,0,5,43,4,5,74.0000,68.0000,74.0000,66.0000
มหาวิทยาลัยราชภัฏจันทรเกษม,วิทยาเขตหลัก,21770102702801A,ศึกษาศาสตร์,พลศึกษา (ค.บ. 4 ปี),,0,0,1,199,1,1,79.0000,79.0000,79.0000,79.0000
มหาวิทยาลัยราชภัฏจันทรเกษม,วิทยาเขตหลัก,21770102900701A,ศึกษาศาสตร์,จิตวิทยา (ศศ.บ.),,0,0,5,81,5,5,62.3610,57.9160,62.3610,57.9160
มหาวิทยาลัยราชภัฏจันทรเกษม,วิทยาเขตหลัก,21770103620201A,มนุษยศาสตร์และสังคมศาสตร์,การบริการการบิน (ศศ.บ),,0,0,5,53,5,5,68.3330,54.4440,68.3330,52.3610
มหาวิทยาลัยราชภัฏจันทรเกษม,วิทยาเขตหลัก,21770103702001A,มนุษยศาสตร์และสังคมศาสตร์,ภาษาจีน (ค.บ. 4 ปี),,0,0,10,18,7,5,74.0000,53.0000,74.0000,53.0000
มหาวิทยาลัยราชภัฏจันทรเกษม,วิทยาเขตหลัก,21770103702002A,มนุษยศาสตร์และสังคมศาสตร์,ภาษาอังกฤษ (ค.บ.  4 ปี),,0,0,15,24,13,13,82.0000,63.0000,82.0000,63.0000
มหาวิทยาลัยราชภัฏจันทรเกษม,วิทยาเขตหลัก,21770103702003A,มนุษยศาสตร์และสังคมศาสตร์,ภาษาไทย  (ค.บ. 4 ปี),,0,0,15,33,15,14,81.0000,73.0000,81.0000,73.0000
มหาวิทยาลัยราชภัฏจันทรเกษม,วิทยาเขตหลัก,21770103702701A,มนุษยศาสตร์และสังคมศาสตร์,สังคมศึกษา  (ค.บ. 4 ปี),,0,0,10,33,9,8,81.0000,69.0000,77.0000,69.0000
มหาวิทยาลัยราชภัฏจันทรเกษม,วิทยาเขตหลัก,21770103800401A,มนุษยศาสตร์และสังคมศาสตร์,นาฏศิลป์และศิลปการแสดง (ศศ.บ),,0,0,5,29,3,3,51.8050,30.6940,51.8050,30.6940
มหาวิทยาลัยราชภัฏจันทรเกษม,วิทยาเขตหลัก,21770103800501A,มนุษยศาสตร์และสังคมศาสตร์,ศิลปะและการออกแบบ แขนงวิชาออกแบบนิเทศศิลป์ (ศป.บ),,0,0,5,19,5,5,72.0000,67.0000,71.0000,0.0000
มหาวิทยาลัยราชภัฏจันทรเกษม,วิทยาเขตหลัก,21770103800502A,มนุษยศาสตร์และสังคมศาสตร์,ศิลปะและการออกแบบ แขนงวิชาออกแบบทัศนศิลป์ (ศป.บ),,0,0,5,11,3,2,61.0000,50.0000,61.0000,50.0000
มหาวิทยาลัยราชภัฏจันทรเกษม,วิทยาเขตหลัก,21770103901001A,มนุษยศาสตร์และสังคมศาสตร์,นิติศาสตร์ (น.บ.),,0,0,5,75,5,5,62.0830,54.8610,62.0830,53.0550
มหาวิทยาลัยราชภัฏจันทรเกษม,วิทยาเขตหลัก,21770103901901A,มนุษยศาสตร์และสังคมศาสตร์,ภาษาญี่ปุ่นธุรกิจ (ศศ.บ),,0,0,5,41,5,5,61.1110,58.3330,61.1110,58.3330
มหาวิทยาลัยราชภัฏจันทรเกษม,วิทยาเขตหลัก,21770103902501A,มนุษยศาสตร์และสังคมศาสตร์,ภาษาอังกฤษ (ศศ.บ.),,0,0,10,103,10,10,66.1110,54.0270,66.1110,54.0270
มหาวิทยาลัยราชภัฏจันทรเกษม,วิทยาเขตหลัก,21770103903001A,มนุษยศาสตร์และสังคมศาสตร์,ภูมิศาสตร์และประวัติศาสตร์เชิงการท่องเที่ยว (ศศ.บ),,0,0,10,27,9,8,55.4160,40.4160,55.4160,40.4160
